model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
Renault,178527,135,diesel,brown,sedan,True,True,False,False,True,True,True,133
Citroën,181499,120,diesel,brown,sedan,True,True,False,False,True,False,True,114
BMW,149252,85,diesel,black,sedan,False,True,False,False,False,True,True,106
Renault,133437,120,diesel,black,sedan,False,True,False,False,False,False,True,122
Renault,189039,135,diesel,blue,sedan,True,True,True,False,True,True,True,148
Citroën,89283,120,diesel,brown,sedan,False,True,False,False,False,False,True,113
Ferrari,309061,155,diesel,blue,sedan,True,True,True,False,True,False,True,127
Peugeot,177054,105,diesel,black,sedan,True,False,False,False,False,True,True,112
Renault,81796,135,diesel,silver,sedan,False,True,True,True,True,False,True,155
Peugeot,151886,100,diesel,white,sedan,False,False,False,False,False,False,True,103
Citroën,205558,120,diesel,black,sedan,False,True,False,False,True,False,True,113
Renault,159699,120,diesel,black,sedan,False,True,False,False,False,False,True,110
Citroën,135935,135,diesel,red,sedan,True,True,True,True,True,False,True,132
Audi,170871,160,diesel,brown,sedan,True,True,False,True,True,False,True,136
Renault,52986,135,diesel,grey,sedan,True,True,False,False,True,False,True,152
Renault,219417,110,diesel,black,sedan,True,True,False,False,False,False,True,87
Citroën,150228,120,diesel,brown,sedan,True,True,False,False,False,False,True,118
Audi,129421,135,diesel,white,sedan,False,False,False,True,True,False,True,133
Renault,133648,85,diesel,brown,sedan,True,True,True,False,True,False,True,111
Audi,230264,85,diesel,black,sedan,False,False,False,False,False,False,True,14
Audi,171262,150,diesel,black,sedan,True,True,False,False,False,False,True,127
Renault,207133,120,diesel,black,sedan,True,True,False,False,False,True,True,105
Renault,141639,140,diesel,grey,sedan,True,True,True,False,True,True,True,149
Renault,17024,140,diesel,grey,sedan,False,False,False,False,False,False,False,164
Renault,129929,135,diesel,black,sedan,True,True,False,False,True,False,True,130
Citroën,161522,135,diesel,brown,sedan,False,True,False,False,False,False,True,115
Renault,123940,120,diesel,black,sedan,True,True,False,False,True,False,True,126
Audi,181271,112,diesel,white,sedan,True,True,True,False,True,False,True,140
Audi,229171,155,diesel,grey,sedan,True,True,True,False,True,False,True,128
Citroën,98740,120,diesel,grey,sedan,False,False,False,False,False,False,True,93
Renault,89102,120,diesel,black,sedan,True,True,False,False,False,False,True,137
Renault,93358,130,diesel,black,sedan,True,True,True,False,True,False,True,112
Peugeot,211224,105,diesel,silver,sedan,True,True,False,False,True,False,True,115
Renault,186493,120,diesel,grey,sedan,True,True,False,False,True,False,True,130
Renault,134329,135,diesel,black,sedan,True,True,False,True,True,True,True,153
Citroën,223093,135,diesel,black,sedan,True,True,True,False,False,False,True,120
Citroën,141977,135,petrol,black,sedan,False,True,False,False,False,False,True,113
Citroën,128360,135,diesel,brown,sedan,False,False,False,False,True,True,True,128
Audi,112197,190,diesel,black,sedan,True,True,False,True,True,True,True,157
Renault,150262,135,diesel,silver,sedan,True,True,False,False,True,False,True,140
Peugeot,170985,105,diesel,black,sedan,False,True,False,False,False,False,True,103
Renault,171778,135,diesel,blue,sedan,True,True,True,False,True,True,True,137
Renault,107714,140,diesel,black,sedan,False,True,False,False,True,False,True,130
Citroën,123428,135,diesel,grey,sedan,False,False,False,True,False,False,True,114
Citroën,161335,135,diesel,white,sedan,False,False,False,False,False,False,False,28
Peugeot,144839,100,diesel,black,sedan,True,True,False,False,True,True,True,125
Ferrari,181982,155,diesel,black,sedan,True,True,True,False,True,False,True,141
Renault,103982,230,diesel,grey,sedan,True,True,True,True,True,False,True,202
Renault,129287,135,diesel,black,sedan,True,True,False,False,False,False,True,129
Peugeot,384170,85,diesel,blue,sedan,True,False,False,False,False,False,True,44
Renault,166318,135,diesel,grey,sedan,True,True,True,False,True,True,True,130
Peugeot,127412,100,diesel,black,sedan,True,True,False,False,False,False,True,109
Renault,212548,120,diesel,grey,sedan,True,True,True,False,False,False,True,115
Renault,136026,110,diesel,blue,sedan,True,True,False,False,False,False,True,85
Peugeot,106526,105,diesel,silver,sedan,True,False,False,False,False,False,True,111
Citroën,206433,135,diesel,black,sedan,False,True,False,True,False,False,True,108
Renault,171086,135,diesel,white,sedan,False,True,False,False,True,False,True,147
Citroën,206615,135,diesel,white,sedan,False,True,False,False,True,True,True,127
Audi,96830,190,diesel,black,sedan,True,True,False,True,True,True,True,162
Renault,161554,120,diesel,silver,sedan,True,True,False,False,True,False,True,123
Audi,171823,150,diesel,brown,sedan,True,True,True,False,False,False,True,111
Renault,92281,120,diesel,black,sedan,True,True,True,False,True,True,True,134
Peugeot,147513,90,diesel,grey,sedan,False,False,False,False,False,False,True,73
Peugeot,153749,100,diesel,black,sedan,False,True,False,False,False,False,True,114
Citroën,113340,135,diesel,grey,sedan,True,False,True,True,True,False,True,123
Renault,164047,140,diesel,brown,sedan,True,True,False,False,True,False,True,147
Mercedes,147958,100,diesel,grey,sedan,False,True,False,False,False,False,True,105
Citroën,123083,120,diesel,blue,sedan,False,True,False,False,True,False,True,124
Citroën,170879,122,diesel,grey,sedan,True,True,False,False,True,False,True,112
Renault,89985,135,diesel,grey,sedan,False,True,False,False,True,False,True,120
Audi,167286,155,diesel,grey,sedan,True,True,False,False,True,False,True,137
Renault,164519,120,diesel,grey,sedan,True,True,False,False,False,False,True,122
Renault,156998,85,diesel,grey,sedan,True,True,False,False,False,False,True,103
Citroën,136554,160,diesel,black,sedan,True,True,False,False,False,False,True,144
Renault,127593,135,diesel,grey,sedan,True,True,False,False,True,False,True,138
Peugeot,44668,100,diesel,blue,sedan,True,True,False,False,False,False,True,132
Audi,55142,135,diesel,blue,sedan,False,False,False,False,False,False,False,150
Audi,225618,190,diesel,black,sedan,False,True,False,True,False,False,True,146
Citroën,194373,120,diesel,black,sedan,True,False,False,False,False,False,True,112
Peugeot,122823,105,diesel,white,sedan,False,True,False,False,True,False,True,112
Citroën,102856,135,diesel,black,sedan,False,True,False,True,False,False,True,139
Renault,92154,120,diesel,grey,sedan,True,True,False,False,False,False,True,128
BMW,116586,280,diesel,blue,sedan,True,True,True,True,False,True,True,192
Renault,171722,87,diesel,black,sedan,False,False,False,False,False,False,True,102
Renault,149337,120,diesel,black,sedan,True,True,True,False,True,False,True,122
Citroën,73456,120,diesel,brown,sedan,True,True,False,False,True,False,True,132
Audi,5578,195,diesel,grey,sedan,True,True,True,False,False,True,True,250
Audi,171542,160,diesel,black,sedan,False,True,False,False,True,False,True,137
Renault,47317,230,diesel,black,sedan,True,True,True,True,False,False,True,211
Audi,161547,190,diesel,black,sedan,False,True,True,False,True,False,True,143
Ferrari,181873,155,diesel,black,sedan,True,True,False,False,True,False,True,75
Peugeot,122576,100,diesel,blue,sedan,False,True,False,False,False,False,True,107
Citroën,58264,135,diesel,black,sedan,False,True,False,True,False,False,True,140
Renault,168829,120,diesel,black,sedan,True,True,False,False,True,False,True,141
Audi,108675,230,diesel,grey,sedan,False,True,False,False,False,True,True,175
Audi,167128,112,diesel,blue,sedan,False,True,True,False,True,False,True,126
Citroën,141751,120,diesel,brown,sedan,False,True,False,False,True,False,True,119
Maserati,185874,225,diesel,black,sedan,True,True,True,False,True,False,True,150
Renault,179134,120,diesel,grey,sedan,True,True,True,False,True,False,True,114
Citroën,226813,100,diesel,silver,sedan,False,False,True,False,True,False,True,32
Renault,154617,120,diesel,white,sedan,True,True,False,False,True,False,True,152
Citroën,60959,120,diesel,grey,sedan,False,False,False,False,False,False,False,120
Citroën,149173,105,diesel,black,sedan,False,True,False,False,True,False,True,116
Audi,192035,100,diesel,silver,sedan,True,True,True,False,True,False,True,132
Renault,156841,120,diesel,brown,sedan,True,True,False,False,False,False,True,123
Peugeot,125465,105,diesel,blue,sedan,False,True,False,True,False,False,True,120
Audi,251476,160,diesel,silver,sedan,True,True,False,False,True,False,True,75
Audi,215503,155,diesel,silver,sedan,True,True,False,True,True,True,True,141
Renault,163143,135,diesel,grey,sedan,True,True,False,False,False,True,True,132
Maserati,202920,240,petrol,silver,sedan,True,True,True,False,True,True,True,135
Audi,139680,160,petrol,blue,sedan,True,True,False,False,True,True,True,97
Volkswagen,123306,135,diesel,silver,sedan,True,True,False,False,True,False,True,148
Citroën,189055,135,diesel,black,sedan,True,True,False,False,True,False,True,123
Peugeot,232154,100,diesel,black,sedan,False,True,False,False,False,False,True,75
Audi,61948,230,diesel,black,sedan,True,True,True,True,True,True,True,184
Renault,138897,135,diesel,white,sedan,False,True,False,False,True,False,True,139
Renault,91892,135,diesel,black,sedan,True,True,False,False,True,True,True,151
Citroën,124823,125,petrol,black,sedan,False,True,False,False,False,False,True,99
Citroën,187662,120,diesel,black,sedan,False,True,False,False,True,False,True,115
Renault,155824,120,diesel,grey,sedan,True,True,False,False,False,False,True,114
Opel,69585,140,diesel,black,sedan,True,True,False,False,True,True,True,163
Citroën,172734,110,petrol,blue,sedan,True,True,True,False,False,False,True,62
Peugeot,49664,100,diesel,white,sedan,True,False,False,False,False,False,True,103
Lamborghini,121495,230,diesel,white,sedan,True,True,False,False,True,True,True,169
Audi,112236,230,diesel,black,sedan,True,True,True,False,True,True,True,162
Audi,185693,120,diesel,silver,sedan,True,False,False,False,False,False,True,49
Renault,131102,135,diesel,silver,sedan,True,True,False,False,True,False,True,137
Citroën,155526,120,diesel,grey,sedan,False,False,False,False,False,False,False,123
Renault,124629,135,diesel,white,sedan,True,False,False,False,False,False,True,120
Audi,178938,190,diesel,grey,sedan,False,False,False,False,False,False,False,131
Audi,183177,100,diesel,black,sedan,True,True,False,False,False,False,True,120
BMW,118975,280,diesel,blue,sedan,True,True,True,True,False,True,True,207
Renault,167672,85,diesel,brown,sedan,True,True,False,False,False,False,True,115
Renault,92136,140,diesel,white,sedan,True,True,False,False,True,True,True,157
Citroën,98755,120,diesel,brown,sedan,True,True,False,False,False,False,True,122
Audi,198148,150,diesel,grey,sedan,True,True,True,False,False,False,True,103
Renault,90668,135,diesel,black,sedan,False,False,False,False,False,False,False,137
Audi,88912,220,diesel,grey,sedan,True,True,False,False,True,True,True,148
Citroën,186743,110,diesel,black,sedan,False,True,False,False,False,False,True,86
Audi,185074,190,diesel,grey,sedan,True,True,False,False,True,False,True,143
Renault,95241,85,diesel,blue,sedan,False,True,False,False,False,False,True,110
BMW,134952,180,petrol,blue,sedan,False,True,False,False,True,True,True,148
Audi,124805,230,diesel,black,sedan,True,True,False,False,False,True,True,179
Audi,115597,190,diesel,black,sedan,True,True,False,False,True,False,True,150
Renault,121156,120,diesel,brown,sedan,True,True,False,False,True,False,True,114
Renault,243596,230,diesel,grey,sedan,True,True,False,False,False,False,True,167
Maserati,141089,230,diesel,black,sedan,True,True,True,True,True,True,True,182
Renault,226112,77,petrol,green,sedan,False,False,False,False,False,False,False,28
Citroën,113937,120,diesel,white,sedan,True,False,False,True,True,True,True,135
Renault,137917,120,diesel,black,sedan,True,True,False,False,True,False,True,103
Volkswagen,54696,190,diesel,grey,sedan,True,True,True,True,True,False,True,188
Renault,106434,85,diesel,brown,sedan,True,True,True,False,False,False,True,108
Peugeot,158091,100,diesel,blue,sedan,False,True,False,False,False,True,True,111
Renault,181916,120,diesel,brown,sedan,True,True,False,False,True,True,True,136
Renault,130384,120,diesel,blue,sedan,True,True,False,False,False,False,True,122
Audi,198146,100,diesel,black,sedan,True,True,False,False,True,False,True,122
Audi,133036,190,diesel,black,sedan,True,True,True,True,True,True,True,142
Mercedes,97677,105,diesel,white,sedan,False,False,False,False,False,False,True,123
Renault,137936,135,diesel,grey,sedan,True,True,True,False,True,True,True,132
Renault,92395,85,diesel,black,sedan,False,False,False,False,False,False,False,117
Audi,98410,160,diesel,blue,sedan,False,True,False,False,True,True,True,171
Citroën,268906,100,diesel,silver,sedan,False,False,False,False,False,False,True,26
Renault,181638,135,petrol,blue,sedan,False,True,False,False,False,False,True,117
Renault,116727,135,diesel,black,sedan,False,True,False,False,True,False,True,133
Renault,87191,135,diesel,black,sedan,True,True,False,False,True,False,True,147
Ferrari,102531,190,diesel,black,sedan,True,True,True,True,True,True,True,185
Citroën,162264,135,diesel,grey,sedan,True,True,False,False,False,True,True,113
Audi,97568,220,diesel,grey,sedan,True,True,False,False,True,True,True,158
Citroën,58679,120,diesel,black,sedan,False,False,False,False,False,False,False,125
Citroën,139125,135,diesel,black,sedan,True,True,False,True,True,True,True,126
Citroën,133160,135,diesel,white,sedan,False,True,False,True,True,True,True,139
Peugeot,103290,100,diesel,grey,sedan,True,True,False,False,False,False,True,104
Renault,190311,120,diesel,blue,sedan,True,True,False,False,True,False,True,118
Peugeot,136810,100,diesel,white,sedan,False,True,False,False,True,True,True,125
Renault,98278,120,diesel,grey,sedan,False,True,False,False,False,False,True,120
Audi,149132,135,diesel,white,sedan,False,True,False,False,True,True,True,132
Citroën,201690,120,diesel,white,sedan,False,True,False,False,True,False,True,124
Citroën,92242,120,diesel,brown,sedan,True,True,False,False,True,False,True,118
Peugeot,100868,135,diesel,black,sedan,False,True,False,False,True,True,True,129
Renault,146951,66,petrol,white,sedan,False,False,False,False,False,False,False,36
Citroën,91131,135,diesel,grey,sedan,False,False,False,False,False,False,False,111
Citroën,129057,120,diesel,black,sedan,True,True,False,False,False,False,True,87
